HOUSEID,localminute,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,gen,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
3.5,41487.01389,3.431983333,2.253616667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04393,0.070725,#DIV/0!,#DIV/0!,#DIV/0!,0.004025,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.0092,0,#DIV/0!,0.655883333,#DIV/0!,#DIV/0!,#DIV/0!,-0.005558333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0232875,0.002875,0.0069,0.001725,0.0621,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1704875,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.0043125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1837125,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.967725,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.01458,2.842608333,1.7319,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0437,0.070725,#DIV/0!,#DIV/0!,#DIV/0!,0.0836625,0.0077625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.0092,0,#DIV/0!,0.571358333,#DIV/0!,#DIV/0!,#DIV/0!,-0.005558333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0192625,0.002875,0.007475,0.001725,0.06325,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1702,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0043125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.183425,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.96485,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.01528,2.575041667,1.464716667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04393,0.0698625,#DIV/0!,#DIV/0!,#DIV/0!,0.2670875,0.0077625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008816667,0,#DIV/0!,0.450608333,#DIV/0!,#DIV/0!,#DIV/0!,-0.00575,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.007475,0.001725,0.06325,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1702,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0043125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.197225,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.989575,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.01597,2.509491667,1.464716667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0437,0.07015,#DIV/0!,#DIV/0!,#DIV/0!,0.2555875,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008625,0,#DIV/0!,0.372408333,#DIV/0!,#DIV/0!,#DIV/0!,-0.00575,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0094875,0.002875,0.007475,0.001725,0.06325,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1699125,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0043125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2262625,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.811325,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.01667,2.512366667,1.464333333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0437,0.0704375,#DIV/0!,#DIV/0!,#DIV/0!,0.2584625,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008433333,0,#DIV/0!,0.359566667,#DIV/0!,#DIV/0!,#DIV/0!,-0.00575,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.007475,0.001725,0.06325,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1699125,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2486875,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.809025,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.01736,2.527316667,1.46395,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04393,0.0698625,#DIV/0!,#DIV/0!,#DIV/0!,0.261625,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008625,0,#DIV/0!,0.359758333,#DIV/0!,#DIV/0!,#DIV/0!,-0.00575,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.007475,0.001725,0.06325,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1699125,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2691,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.843525,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.01806,2.531533333,1.465291667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.071875,#DIV/0!,#DIV/0!,#DIV/0!,0.2613375,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008625,0,#DIV/0!,0.3611,#DIV/0!,#DIV/0!,#DIV/0!,-0.00575,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.007475,0.001725,0.06325,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17135,#DIV/0!,0.00345,0.0851,0.0299,#DIV/0!,0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2670875,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.840075,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.01875,2.531533333,1.465291667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04531,0.0713,#DIV/0!,#DIV/0!,#DIV/0!,0.261625,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008625,0,#DIV/0!,0.3611,#DIV/0!,#DIV/0!,#DIV/0!,-0.00575,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.007475,0.001725,0.06325,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17135,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.267375,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.84065,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.01944,2.314183333,1.212866667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04485,0.0721625,#DIV/0!,#DIV/0!,#DIV/0!,0.2645,0.0077625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.007283333,0,#DIV/0!,0.380266667,#DIV/0!,#DIV/0!,#DIV/0!,-0.006325,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.007475,0.001725,0.0644,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17135,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.004025,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.2682375,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.84065,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02014,2.5737,1.398975,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.0713,#DIV/0!,#DIV/0!,#DIV/0!,0.263925,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.00575,0,#DIV/0!,0.427225,#DIV/0!,#DIV/0!,#DIV/0!,-0.006708333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.007475,0.001725,0.0667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1704875,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0025875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26795,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.840075,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02083,2.491475,1.409708333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.0715875,#DIV/0!,#DIV/0!,#DIV/0!,0.2630625,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.00575,0,#DIV/0!,0.330816667,#DIV/0!,#DIV/0!,#DIV/0!,-0.007091667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.007475,0.001725,0.0667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1704875,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0025875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26795,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.84065,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02153,2.372641667,1.408558333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04439,0.071875,#DIV/0!,#DIV/0!,#DIV/0!,0.171925,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.00575,0,#DIV/0!,0.330625,#DIV/0!,#DIV/0!,#DIV/0!,-0.0069,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.007475,0.001725,0.0667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1704875,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0025875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.179975,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.84065,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02222,2.2287,1.407025,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04439,0.0710125,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005558333,0,#DIV/0!,0.331008333,#DIV/0!,#DIV/0!,#DIV/0!,-0.0069,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0092,0.002875,0.0069,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1704875,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0025875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1348375,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.841225,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02292,1.865875,1.074291667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.0704375,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005366667,0,#DIV/0!,0.297275,#DIV/0!,#DIV/0!,#DIV/0!,-0.006133333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009775,0.002875,0.0069,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17135,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0025875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.13455,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.8418,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02361,1.8009,1.01545,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04439,0.069575,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005558333,0,#DIV/0!,0.290566667,#DIV/0!,#DIV/0!,#DIV/0!,-0.005941667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009775,0.0023,0.0069,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1710625,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0025875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.13455,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.843525,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02431,1.7986,1.0143,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.068425,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005366667,0,#DIV/0!,0.290375,#DIV/0!,#DIV/0!,#DIV/0!,-0.005941667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0100625,0.0023,0.0069,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1710625,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0025875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.13455,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.84295,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.025,1.441525,0.620425,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04439,0.0687125,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005366667,0,#DIV/0!,0.290375,#DIV/0!,#DIV/0!,#DIV/0!,-0.005941667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009775,0.0023,0.0069,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1716375,#DIV/0!,0.00345,0.0851,0.0299,#DIV/0!,0.001725,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1342625,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.84065,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02569,1.238358333,0.41975,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04439,0.0692875,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005366667,0,#DIV/0!,0.285966667,#DIV/0!,#DIV/0!,#DIV/0!,-0.005941667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009775,0.0023,0.0069,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1716375,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.00115,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1072375,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.7774,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02639,1.1615,0.417833333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.0692875,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005366667,0,#DIV/0!,0.200675,#DIV/0!,#DIV/0!,#DIV/0!,-0.005941667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009775,0.0023,0.007475,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.171925,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.00115,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.092575,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.495075,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02708,1.122591667,0.418408333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.071875,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005366667,0,#DIV/0!,0.161575,#DIV/0!,#DIV/0!,#DIV/0!,-0.005941667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009775,0.0023,0.007475,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.171925,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.00115,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0934375,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.37605,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02778,1.819108333,0.952775,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04439,0.0713,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.007091667,0,#DIV/0!,0.304366667,#DIV/0!,#DIV/0!,#DIV/0!,-0.004983333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009775,0.0023,0.007475,0.001725,0.0667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.171925,#DIV/0!,0.00345,0.0851,0.02875,#DIV/0!,0.002875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0922875,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.37605,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02847,2.591908333,1.580675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.0710125,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008625,0,#DIV/0!,0.463833333,#DIV/0!,#DIV/0!,#DIV/0!,-0.004408333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0094875,0.0023,0.007475,0.001725,0.0667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.171925,#DIV/0!,0.00345,0.0874,0.02875,#DIV/0!,0.0037375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0922875,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.579025,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02917,2.737958333,1.695675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.0713,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008816667,0,#DIV/0!,0.4876,#DIV/0!,#DIV/0!,#DIV/0!,-0.004408333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0094875,0.0023,0.007475,0.001725,0.0667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.171925,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.0037375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0922875,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.650325,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.02986,2.7393,1.6974,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.0704375,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008816667,0,#DIV/0!,0.4876,#DIV/0!,#DIV/0!,#DIV/0!,-0.004408333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0094875,0.0023,0.007475,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.171925,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.0037375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0922875,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.651475,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.03056,2.71745,1.69625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.0710125,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0071875,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008816667,0,#DIV/0!,0.4876,#DIV/0!,#DIV/0!,#DIV/0!,-0.004408333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0094875,0.0023,0.007475,0.001725,0.0667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17135,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.0037375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.05865,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.5957,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.03125,2.434166667,1.411241667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04416,0.07015,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.007475,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.009391667,0,#DIV/0!,0.48645,#DIV/0!,#DIV/0!,#DIV/0!,-0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0094875,0.0023,0.007475,0.001725,0.0667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17135,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.0037375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0802125,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.6555,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.03194,2.1344,1.196383333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04393,0.070725,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0077625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.0092,0,#DIV/0!,0.4485,#DIV/0!,#DIV/0!,#DIV/0!,-0.004408333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0094875,0.0023,0.007475,0.001725,0.0667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.17135,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.0037375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0894125,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.5037,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.03264,2.184041667,1.2811,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04393,0.069575,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0077625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.009775,0,#DIV/0!,0.387933333,#DIV/0!,#DIV/0!,#DIV/0!,-0.004791667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009775,0.0023,0.007475,0.001725,0.06785,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1716375,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.0037375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0897,#DIV/0!,#DIV/0!,#DIV/0!,0.02875,0.5796,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
